"date","month","hour","wind_cap","solar_cap","geothermal","hydro","thermal","demand"
2022-07-13,7,8,0.651303797585255,0,59.93,2488.13,5915.48,9460.65
2022-07-13,7,9,0.623662565236964,0.5,59.9,2159.55,5282.17,9947.9
2022-07-13,7,10,0.623662565236964,0.5,59.34,1751.13,4574.15,10575.67
2022-07-13,7,11,0.297099038269427,0.66,59.05,1840.92,4441.54,10880.79
2022-07-13,7,12,0.297099038269427,0.66,57.63,1961.1,4235.11,11113.26
2022-07-13,7,13,0.274945224935713,0.64,56.5,1897.27,4236.22,11172.89
2022-07-13,7,14,0.274945224935713,0.64,54.54,2330.35,4140.45,11279.48
2022-07-13,7,15,0.548966139379541,0.67,53.03,2517.9,4138.64,11315.55
2022-07-13,7,16,0.548966139379541,0.67,53.3,2628.68,4194.74,11269.25
2022-07-13,7,17,0.505407692803738,0.38,54.84,2752.8,4704.05,11242.55
2022-07-13,7,18,0.505407692803738,0.38,56.78,3017.01,5913.78,11161.15
2022-07-13,7,19,0.258965065717318,0,58.39,2842.34,6539.95,11169.66
2022-07-13,7,20,0.258965065717318,0,58.75,2900.78,6762.26,11224.99
2022-07-13,7,21,0.0904079429815583,0,58.25,2794.11,6834.86,11039.22
2022-07-13,7,22,0.0904079429815583,0,58.53,2592.06,6867.02,10857.21
2022-07-13,7,23,0.329743592819862,0,58.19,2515.31,6812.26,10761.44
2022-07-13,7,24,0.329743592819862,0,59.66,2137.01,6576.38,10294.14
2022-07-14,7,1,0.516138465070814,0,57.87,1846.89,6003.03,9643.34
2022-07-14,7,2,0.516138465070814,0,57.83,2154.15,5164.62,9073.51
2022-07-14,7,3,0.592069955229839,0,59.55,1685.75,5090.07,8643.39
2022-07-14,7,4,0.592069955229839,0,58.78,1643.25,4977.21,8423.61
2022-07-14,7,5,0.599422323205713,0,57.06,1587.06,4850.47,8338.97
2022-07-14,7,6,0.599422323205713,0,56.43,1721.1,4788.97,8357.15
2022-07-14,7,7,0.651303797585255,0,57.43,2054.39,4794.35,8773.06
2022-07-14,7,8,0.651303797585255,0,58.56,2400.68,4973.78,9244.13
2022-07-14,7,9,0.623662565236964,0.5,57.17,2727.54,5140.99,9937.99
2022-07-14,7,10,0.623662565236964,0.5,57.47,2617.07,5210.37,10607.14
2022-07-14,7,11,0.297099038269427,0.66,54.72,2894.17,5080.42,10909.6
2022-07-14,7,12,0.297099038269427,0.66,54.33,2982.03,5150.29,11043.56
2022-07-14,7,13,0.274945224935713,0.64,54.73,2755.13,5434.3,11120.48
2022-07-14,7,14,0.274945224935713,0.64,54.9,2779.25,5536.62,11198.88
2022-07-14,7,15,0.548966139379541,0.67,55.44,2831.2,5656.6,11193.38
2022-07-14,7,16,0.548966139379541,0.67,55.9,2834.37,5732.61,11222.61
2022-07-14,7,17,0.505407692803738,0.38,56.76,2902.84,5855.33,11251.49
2022-07-14,7,18,0.505407692803738,0.38,58.16,2798.53,6376.7,11246.48
2022-07-14,7,19,0.258965065717318,0,58.79,2834.12,6835.82,11276.84
2022-07-14,7,20,0.258965065717318,0,59.26,2954.26,6763.81,11214.31
2022-07-14,7,21,0.0904079429815583,0,58.42,3168.8,6317.24,10991.34
2022-07-14,7,22,0.0904079429815583,0,58.09,3079.09,6203.83,10852.97
2022-07-14,7,23,0.329743592819862,0,58.26,3151.53,5941.86,10751.17
2022-07-14,7,24,0.329743592819862,0,58.62,2958.65,5213.91,9932.98
2022-07-15,7,1,0.516138465070814,0,58.88,2517.78,5298.29,9583.68
2022-07-15,7,2,0.516138465070814,0,58.69,2216.83,4896.43,8865.85
2022-07-15,7,3,0.592069955229839,0,56.37,1989.08,4942.42,8626.85
2022-07-15,7,4,0.592069955229839,0,52.67,2014.49,4812.15,8354.69
2022-07-15,7,5,0.599422323205713,0,55.4,2263.67,5185.88,8300.51
2022-07-15,7,6,0.599422323205713,0,58.29,1889.9,5220.21,8310.99
2022-07-15,7,7,0.651303797585255,0,59.9,2251.27,5402.23,8725.08
2022-07-15,7,8,0.651303797585255,0,58.98,2340.06,5790.31,9254.45
2022-07-15,7,9,0.623662565236964,0.5,58.24,2299.82,5752.55,9795.15
2022-07-15,7,10,0.623662565236964,0.5,57.91,2863.97,5055.11,10403.55
2022-07-15,7,11,0.297099038269427,0.66,57.72,2953.73,5050.89,10997.93
2022-07-15,7,12,0.297099038269427,0.66,56.28,2940.67,5211.39,11183.17
2022-07-15,7,13,0.274945224935713,0.64,56.26,3014.83,5293.72,11328.72
2022-07-15,7,14,0.274945224935713,0.64,56.81,3174.3,5330.41,11399.99
2022-07-15,7,15,0.548966139379541,0.67,57.11,3102.07,5510.49,11446.77
2022-07-15,7,16,0.548966139379541,0.67,57.59,2961.63,5626.61,11345.99
2022-07-15,7,17,0.505407692803738,0.38,58.23,3042.63,5520.64,11148.62
2022-07-15,7,18,0.505407692803738,0.38,59.16,3219.31,6075.07,10822.63
2022-07-15,7,19,0.258965065717318,0,59.67,3300.73,6876.4,11023.8
2022-07-15,7,20,0.258965065717318,0,58.31,3261.69,7268.55,11140.85
2022-07-15,7,21,0.0904079429815583,0,57.7,3352.14,7065.73,10968.31
2022-07-15,7,22,0.0904079429815583,0,58.29,3326.39,6928.36,10832.37
2022-07-15,7,23,0.329743592819862,0,57.28,3112.65,6940.2,10603.62
2022-07-15,7,24,0.329743592819862,0,57.51,2893.97,6821.22,10195.83
2022-07-16,7,1,0.516138465070814,0,58.68,2600.46,6445.02,9518.07
2022-07-16,7,2,0.516138465070814,0,60.22,2390.74,5976.99,8796
2022-07-16,7,3,0.592069955229839,0,60.79,2304.37,5616.37,8384.69
2022-07-16,7,4,0.592069955229839,0,61,2283.63,5448.17,8145.34
2022-07-16,7,5,0.599422323205713,0,60.94,2210.06,5393.5,7991.12
2022-07-16,7,6,0.599422323205713,0,60.85,2269.89,5147.85,7837.07
2022-07-16,7,7,0.651303797585255,0,60.7,2311.97,5068.49,7859.69
2022-07-16,7,8,0.651303797585255,0,60.89,2285.61,5118.65,7932.21
2022-07-16,7,9,0.623662565236964,0.5,60.15,2184.32,4365.47,8117.3
2022-07-16,7,10,0.623662565236964,0.5,59.82,2286.72,3543.22,8589.09
2022-07-16,7,11,0.297099038269427,0.66,59.74,2255.21,3391.66,8993.25
2022-07-16,7,12,0.297099038269427,0.66,59.45,2229.2,3351.95,9157.1
2022-07-16,7,13,0.274945224935713,0.64,58.61,2167.32,3393.53,9152.23
2022-07-16,7,14,0.274945224935713,0.64,57.91,2224.72,3485.63,9242.32
2022-07-16,7,15,0.548966139379541,0.67,57.73,2091.07,3475.87,9172.07
2022-07-16,7,16,0.548966139379541,0.67,58.14,2059.35,3404.85,9079.51
2022-07-16,7,17,0.505407692803738,0.38,60.23,2242.33,3393.24,9064.96
2022-07-16,7,18,0.505407692803738,0.38,59.83,2630.87,3853.23,9402.57
2022-07-16,7,19,0.258965065717318,0,60.31,2623.89,5242.73,10167.82
2022-07-16,7,20,0.258965065717318,0,60.9,2618.08,5389.94,10468.27
2022-07-16,7,21,0.0904079429815583,0,59.54,3108.25,5077.91,10486.6
2022-07-16,7,22,0.0904079429815583,0,50.81,3169.1,5230.56,10514.03
2022-07-16,7,23,0.329743592819862,0,58.79,2888.89,5206.74,10310.49
2022-07-16,7,24,0.329743592819862,0,62.12,2583.29,4949.56,9882.92
2022-07-17,7,1,0.516138465070814,0,61.01,2230.56,4821.39,9273.59
2022-07-17,7,2,0.516138465070814,0,61.19,1958.55,4589.73,8685.06
2022-07-17,7,3,0.592069955229839,0,61.08,1938.23,4217.06,8297.15
2022-07-17,7,4,0.592069955229839,0,61.11,1936.09,4189.9,8033.55
2022-07-17,7,5,0.599422323205713,0,61.01,1906.79,4180.39,7956.25
2022-07-17,7,6,0.599422323205713,0,60.95,1791.11,4260.66,7836.41
2022-07-17,7,7,0.651303797585255,0,60.79,1847.16,4192.73,7871.76
2022-07-17,7,8,0.651303797585255,0,61.13,1894.75,4083.97,8044.13
2022-07-17,7,9,0.623662565236964,0.5,60.79,1997.85,3365.98,7958.28
2022-07-17,7,10,0.623662565236964,0.5,60.89,2045.33,3218.9,8388.62
2022-07-17,7,11,0.297099038269427,0.66,60.26,2103.68,3521.91,8985.63
2022-07-17,7,12,0.297099038269427,0.66,58.22,2444.3,3648.74,9387.96
2022-07-17,7,13,0.274945224935713,0.64,57.25,2551.35,3745.43,9627.73
2022-07-17,7,14,0.274945224935713,0.64,56.75,2706.34,3932.87,9791.32
2022-07-17,7,15,0.548966139379541,0.67,56.17,2686,3904.44,9814.03
2022-07-17,7,16,0.548966139379541,0.67,56.2,2569.29,3989.02,9725.76
2022-07-17,7,17,0.505407692803738,0.38,57.51,2788.71,4094.13,9713.3
2022-07-17,7,18,0.505407692803738,0.38,58.39,3052.62,4339.77,9826.39
2022-07-17,7,19,0.258965065717318,0,59.77,3275.02,5405.51,10589.21
2022-07-17,7,20,0.258965065717318,0,61.26,3339.42,5891.36,10899.44
2022-07-17,7,21,0.0904079429815583,0,60.8,3478.68,5957.08,10926.98
2022-07-17,7,22,0.0904079429815583,0,60.7,3486.5,6130.4,10871.14
2022-07-17,7,23,0.329743592819862,0,61.18,3224.2,6160.24,10528.3
2022-07-17,7,24,0.329743592819862,0,61.01,2800.06,6013.33,9909.11
2022-07-18,7,1,0.516138465070814,0,60.96,2545.46,5472.37,9182.13
2022-07-18,7,2,0.516138465070814,0,60.61,2234.64,5200.95,8626.16
2022-07-18,7,3,0.592069955229839,0,61.15,1993.46,4999.17,8180.37
2022-07-18,7,4,0.592069955229839,0,61.14,1758.41,4995.55,7910.57
2022-07-18,7,5,0.599422323205713,0,60.93,1751.27,4994.73,7876.37
2022-07-18,7,6,0.599422323205713,0,61.01,1951.22,5061.97,8022.95
2022-07-18,7,7,0.651303797585255,0,61.17,2039.51,5289.35,8449.24
2022-07-18,7,8,0.651303797585255,0,61.12,2450.43,5326.24,9131.11
2022-07-18,7,9,0.623662565236964,0.5,60.65,2851.09,4620.08,9876.16
2022-07-18,7,10,0.623662565236964,0.5,60.71,2738.06,4277.01,10448.69
2022-07-18,7,11,0.297099038269427,0.66,59.7,2973.16,4255.75,10801.39
2022-07-18,7,12,0.297099038269427,0.66,59.27,3039.71,4244.96,10898.55
2022-07-18,7,13,0.274945224935713,0.64,57.23,2966.45,4249.83,10795.42
2022-07-18,7,14,0.274945224935713,0.64,56.98,2894.02,4228.42,10710.53
2022-07-18,7,15,0.548966139379541,0.67,57.77,2797.49,4247.98,10606.33
2022-07-18,7,16,0.548966139379541,0.67,56.48,2685.61,4265.4,10403.09
2022-07-18,7,17,0.505407692803738,0.38,55.69,2808.04,4435.76,10356.68
2022-07-18,7,18,0.505407692803738,0.38,56.91,3077.91,5099.74,10266.07
2022-07-18,7,19,0.258965065717318,0,59.57,3336.06,6245.81,10710.33
2022-07-18,7,20,0.258965065717318,0,60.59,3552.39,6428.9,10948.96
2022-07-18,7,21,0.0904079429815583,0,62.17,3526.42,6446.59,10925.14
2022-07-18,7,22,0.0904079429815583,0,62.42,3437,6579.09,10870.77
2022-07-18,7,23,0.329743592819862,0,62.28,3269.77,6658.81,10797.59
2022-07-18,7,24,0.329743592819862,0,62.21,2941.35,6598.63,10299.38
2022-07-19,7,1,0.516138465070814,0,62.19,2558.05,6294.34,9561.23
2022-07-19,7,2,0.516138465070814,0,61.95,2241.53,5876.14,8920.28
2022-07-19,7,3,0.592069955229839,0,62.07,2203.25,5483.88,8525.67
2022-07-19,7,4,0.592069955229839,0,62.1,2089.96,5297.85,8341.4
2022-07-19,7,5,0.599422323205713,0,62.14,2122.17,5069.86,8194.18
2022-07-19,7,6,0.599422323205713,0,61.9,2089.79,5208.17,8268.25
2022-07-19,7,7,0.651303797585255,0,61.96,2272.72,5436.03,8669.75
2022-07-19,7,8,0.651303797585255,0,61.86,2564.21,5610.99,9173.55
2022-07-19,7,9,0.623662565236964,0.5,61.77,2977.03,4692.65,9799.66
2022-07-19,7,10,0.623662565236964,0.5,60.52,3091.33,4129.53,10377.23
2022-07-19,7,11,0.297099038269427,0.66,58.57,3051.39,4050.01,10674.97
2022-07-19,7,12,0.297099038269427,0.66,56.85,2936.75,4047.07,10622.04
2022-07-19,7,13,0.274945224935713,0.64,56.28,2721.62,4008.65,10518.54
2022-07-19,7,14,0.274945224935713,0.64,56.15,2719.25,3879.93,10424.92
2022-07-19,7,15,0.548966139379541,0.67,56.88,2617.78,3864.76,10345.44
2022-07-19,7,16,0.548966139379541,0.67,57.09,2533.03,3882.2,10241.85
2022-07-19,7,17,0.505407692803738,0.38,57.26,2666.97,4351.92,10182.55
2022-07-19,7,18,0.505407692803738,0.38,58.74,2975.86,5449.13,10068.31
2022-07-19,7,19,0.258965065717318,0,59.2,3270.92,6216.68,10400.53
2022-07-19,7,20,0.258965065717318,0,59.65,3417.27,6635.96,10694.72
2022-07-19,7,21,0.0904079429815583,0,60.12,3376.28,6735.15,10678.37
2022-07-19,7,22,0.0904079429815583,0,61.2,3323.93,6708.68,10581.65
2022-07-19,7,23,0.329743592819862,0,61.73,3372.95,6596.38,10497.19
2022-07-19,7,24,0.329743592819862,0,62.16,3107.61,6351.73,10051.4
2022-07-20,7,1,0.516138465070814,0,62.41,2597.09,6091.39,9365.21
2022-07-20,7,2,0.516138465070814,0,62.27,2256.37,5734.99,8772.42
2022-07-20,7,3,0.592069955229839,0,62.09,2053.86,5503.65,8406.88
2022-07-20,7,4,0.592069955229839,0,62.04,1962.47,5402.41,8206.35
2022-07-20,7,5,0.599422323205713,0,62.04,2143.45,5197.01,8148.78
2022-07-20,7,6,0.599422323205713,0,62.09,2204.18,5327.44,8267.01
2022-07-20,7,7,0.651303797585255,0,62.24,2316.83,5724.65,8666.25
2022-07-20,7,8,0.651303797585255,0,62.21,2674.03,5748.12,9158.26
2022-07-20,7,9,0.623662565236964,0.5,61.76,2833.82,5221.14,9837.77
2022-07-20,7,10,0.623662565236964,0.5,59.45,2711.96,4653.7,10352.92
2022-07-20,7,11,0.297099038269427,0.66,57.44,2423.97,4703.1,10619.92
2022-07-20,7,12,0.297099038269427,0.66,55.86,2337.05,4597.91,10604.27
2022-07-20,7,13,0.274945224935713,0.64,54.85,2323.74,4401.35,10494.05
2022-07-20,7,14,0.274945224935713,0.64,56.88,2305.44,4285.7,10415.36
2022-07-20,7,15,0.548966139379541,0.67,56.79,2307.35,4227.73,10388.86
2022-07-20,7,16,0.548966139379541,0.67,57.22,2264.67,4363.18,10258.37
2022-07-20,7,17,0.505407692803738,0.38,57.77,2353.98,4520.48,10147.95
2022-07-20,7,18,0.505407692803738,0.38,58.56,2548.72,5380.92,9971.85
2022-07-20,7,19,0.258965065717318,0,58.81,2439.32,6526.2,10426.75
2022-07-20,7,20,0.258965065717318,0,59.57,2743.78,6638.07,10614.37
2022-07-20,7,21,0.0904079429815583,0,60.52,2727.65,6675.28,10547.4
2022-07-20,7,22,0.0904079429815583,0,60.48,2644.18,6518.36,10458.19
2022-07-20,7,23,0.329743592819862,0,60.7,2660.55,6360.17,10338.37
2022-07-20,7,24,0.329743592819862,0,61.8,2591.22,6196.42,9936.07
2022-07-21,7,1,0.516138465070814,0,62.1,2430.71,5942.09,9328.6
2022-07-21,7,2,0.516138465070814,0,62.3,2259.8,5766.05,8747.28
2022-07-21,7,3,0.592069955229839,0,61.81,2035.76,5684.59,8365.38
2022-07-21,7,4,0.592069955229839,0,61.9,1914.46,5723.29,8209.94
2022-07-21,7,5,0.599422323205713,0,62,1961.75,5797.67,8192.99
2022-07-21,7,6,0.599422323205713,0,61.76,2043.42,5784.57,8243.89
2022-07-21,7,7,0.651303797585255,0,61.87,2317.52,5833.58,8588.52
2022-07-21,7,8,0.651303797585255,0,61.66,2579.64,5846.18,9095.81
2022-07-21,7,9,0.623662565236964,0.5,61.41,3076.19,4798.34,9618.56
2022-07-21,7,10,0.623662565236964,0.5,59.68,3211.56,4189.12,10072.09
2022-07-21,7,11,0.297099038269427,0.66,58.16,3091.38,4008.62,10170.59
2022-07-21,7,12,0.297099038269427,0.66,56.08,3006.24,4117.19,10258.33
2022-07-21,7,13,0.274945224935713,0.64,55.71,2735.43,4153.91,10217.14
2022-07-21,7,14,0.274945224935713,0.64,55.35,2790.73,4016.2,10217.44
2022-07-21,7,15,0.548966139379541,0.67,46.41,2636.23,4087.75,10114.86
2022-07-21,7,16,0.548966139379541,0.67,48.29,2774.14,4002.97,10022.92
2022-07-21,7,17,0.505407692803738,0.38,56.37,2721.67,4353.96,9923.68
2022-07-21,7,18,0.505407692803738,0.38,58.14,3042.58,5055.47,9710.34
2022-07-21,7,19,0.258965065717318,0,58.88,2938.13,6383.53,10098.01
2022-07-21,7,20,0.258965065717318,0,59.9,2938.04,6511.46,10343.32
2022-07-21,7,21,0.0904079429815583,0,59.55,3025.62,6425.54,10302.81
2022-07-21,7,22,0.0904079429815583,0,59.98,3044.61,6326.34,10257
2022-07-21,7,23,0.329743592819862,0,61.26,3050.76,6267.64,10244.16
2022-07-21,7,24,0.329743592819862,0,62.05,2895.02,6092.06,9906.99
2022-07-22,7,1,0.516138465070814,0,62.35,2415.58,6026.58,9336.84
2022-07-22,7,2,0.516138465070814,0,62.06,2046.86,5881.84,8824.63
2022-07-22,7,3,0.592069955229839,0,61.12,2139.63,5531.5,8492.74
2022-07-22,7,4,0.592069955229839,0,60.49,2160.4,5453.7,8344.99
2022-07-22,7,5,0.599422323205713,0,60.36,1954.75,5523.08,8255.71
2022-07-22,7,6,0.599422323205713,0,59.99,1870.25,5603.16,8344.69
2022-07-22,7,7,0.651303797585255,0,61.2,2222.54,5640.64,8703.01
2022-07-22,7,8,0.651303797585255,0,62.25,2676.01,5654.29,9244.59
2022-07-22,7,9,0.623662565236964,0.5,61.29,2926.55,4646.41,9787.55
2022-07-22,7,10,0.623662565236964,0.5,58.84,3088.6,4012.94,10218.74
2022-07-22,7,11,0.297099038269427,0.66,58.38,3014.49,3784.05,10347.94
2022-07-22,7,12,0.297099038269427,0.66,59.34,2972.89,3800.06,10369.93
2022-07-22,7,13,0.274945224935713,0.64,56.57,2834.01,3850.93,10349.23
2022-07-22,7,14,0.274945224935713,0.64,55.96,2732.98,3797.28,10175.98
2022-07-22,7,15,0.548966139379541,0.67,55.54,2644.46,3892.9,10084.71
2022-07-22,7,16,0.548966139379541,0.67,55.22,2615.81,4012.66,10058.97
2022-07-22,7,17,0.505407692803738,0.38,56.9,2767.82,4382.29,10018.18
2022-07-22,7,18,0.505407692803738,0.38,58.92,3018.72,5263.88,9733.5
2022-07-22,7,19,0.258965065717318,0,59.57,3310.01,5863.95,10116.44
2022-07-22,7,20,0.258965065717318,0,58.35,3388.22,6163.91,10297.29
2022-07-22,7,21,0.0904079429815583,0,59.75,3387.92,6156.92,10279.93
2022-07-22,7,22,0.0904079429815583,0,59.82,3264.99,6144.13,10151.39
2022-07-22,7,23,0.329743592819862,0,59.77,3226.93,6085.61,10119.93
2022-07-22,7,24,0.329743592819862,0,59.79,3087.79,5930.09,9902.99
2022-07-23,7,1,0.516138465070814,0,59.64,2806.93,5837.77,9436.92
2022-07-23,7,2,0.516138465070814,0,61.31,2556.29,5502.67,8935.28
2022-07-23,7,3,0.592069955229839,0,60.6,2586.99,5063.14,8513.77
2022-07-23,7,4,0.592069955229839,0,59.76,2405.5,5017.18,8295.41
2022-07-23,7,5,0.599422323205713,0,60.44,2432.35,5009.14,8177.32
2022-07-23,7,6,0.599422323205713,0,61.3,2368.35,4943.37,8151.1
2022-07-23,7,7,0.651303797585255,0,61.28,2200.11,4824.01,8265.62
2022-07-23,7,8,0.651303797585255,0,61.54,2409.65,4661.09,8386.19
2022-07-23,7,9,0.623662565236964,0.5,60.96,2212.07,4051.93,8631.57
2022-07-23,7,10,0.623662565236964,0.5,59.53,2628.5,3186.25,9054.84
2022-07-23,7,11,0.297099038269427,0.66,45.28,2693.17,3330.11,9382.05
2022-07-23,7,12,0.297099038269427,0.66,39.07,2385.07,3524.83,9490.64
2022-07-23,7,13,0.274945224935713,0.64,38.25,2230.9,3423.35,9475.76
2022-07-23,7,14,0.274945224935713,0.64,41.86,2235.81,3388.78,9484.54
2022-07-23,7,15,0.548966139379541,0.67,43.23,2321.12,3398.15,9442.55
2022-07-23,7,16,0.548966139379541,0.67,38.01,2572.4,3230.72,9378.86
2022-07-23,7,17,0.505407692803738,0.38,44.7,2573.42,3654.35,9344.66
2022-07-23,7,18,0.505407692803738,0.38,58.14,2980.83,4785.88,9485.26
2022-07-23,7,19,0.258965065717318,0,59.06,3404.75,5980.71,10128.74
2022-07-23,7,20,0.258965065717318,0,59.2,3508.08,6263.14,10336.47
2022-07-23,7,21,0.0904079429815583,0,58.64,3475.52,6297.1,10244.48
2022-07-23,7,22,0.0904079429815583,0,59.04,3498.22,6171.01,10102.16
2022-07-23,7,23,0.329743592819862,0,59.81,3535.13,5908.76,9847.57
2022-07-23,7,24,0.329743592819862,0,51.67,3406.2,5741.29,9530.89
2022-07-24,7,1,0.516138465070814,0,60.03,2814.33,5538.86,8999.97
2022-07-24,7,2,0.516138465070814,0,59.68,2596.72,5180.11,8489.11
2022-07-24,7,3,0.592069955229839,0,58.31,2490.76,4944.76,8212.7
2022-07-24,7,4,0.592069955229839,0,58.33,2271.34,4781.8,7949.52
2022-07-24,7,5,0.599422323205713,0,58.33,2319.06,4718.54,7950.47
2022-07-24,7,6,0.599422323205713,0,57.91,2352.39,4768.21,7974.24
2022-07-24,7,7,0.651303797585255,0,58.16,2402.27,4766.74,8006.95
2022-07-24,7,8,0.651303797585255,0,58.66,2350.92,4673.8,8026.64
2022-07-24,7,9,0.623662565236964,0.5,57.49,2261.39,3267.89,8055.06
2022-07-24,7,10,0.623662565236964,0.5,58.33,2580.53,2527.76,8394.13
2022-07-24,7,11,0.297099038269427,0.66,56.47,2641.63,2360.45,8723.73
2022-07-24,7,12,0.297099038269427,0.66,55.93,2571.45,2345.87,8801.89
2022-07-24,7,13,0.274945224935713,0.64,55.83,2669.18,2432.15,8954.33
2022-07-24,7,14,0.274945224935713,0.64,55.29,2672.69,2446.27,9154.85
2022-07-24,7,15,0.548966139379541,0.67,54.46,2544.07,2467.94,9229.91
2022-07-24,7,16,0.548966139379541,0.67,54.57,2466.3,2589.17,9155.69
2022-07-24,7,17,0.505407692803738,0.38,54.63,2753.52,2936.48,9176.37
2022-07-24,7,18,0.505407692803738,0.38,55.91,3648.13,4324.53,9467.88
2022-07-24,7,19,0.258965065717318,0,57.24,3775.34,5918.06,10209.69
2022-07-24,7,20,0.258965065717318,0,57.11,3923.05,6347.72,10537.81
2022-07-24,7,21,0.0904079429815583,0,58.04,3970.15,6420.46,10537.11
2022-07-24,7,22,0.0904079429815583,0,58.29,3842.32,6319.2,10363.38
2022-07-24,7,23,0.329743592819862,0,58.29,3427.38,6160.78,10022.26
2022-07-24,7,24,0.329743592819862,0,58.24,3103.25,5840.51,9361.88
2022-07-25,7,1,0.516138465070814,0,58.13,2748.01,5315.55,8749.28
2022-07-25,7,2,0.516138465070814,0,58.13,2595.65,4906.8,8297.69
2022-07-25,7,3,0.592069955229839,0,57.99,2538.58,4658.71,8020.63
2022-07-25,7,4,0.592069955229839,0,57.9,2619.66,4532.74,7984.8
2022-07-25,7,5,0.599422323205713,0,57.67,2440.75,4545.27,7969.35
2022-07-25,7,6,0.599422323205713,0,58.38,2450.31,4565.78,8088.76
2022-07-25,7,7,0.651303797585255,0,59.51,2816.94,4839.19,8754.39
2022-07-25,7,8,0.651303797585255,0,58.12,3030.56,5125.25,9450.74
2022-07-25,7,9,0.623662565236964,0.5,57.72,2457.98,4400.24,9961.74
2022-07-25,7,10,0.623662565236964,0.5,57.59,2455.32,3405.63,10548.36
2022-07-25,7,11,0.297099038269427,0.66,56.23,2589.76,3090.59,10816.54
2022-07-25,7,12,0.297099038269427,0.66,54.96,2515.34,3125.28,10915.52
2022-07-25,7,13,0.274945224935713,0.64,54.38,2194.89,3066.76,10819.82
2022-07-25,7,14,0.274945224935713,0.64,53.81,2030.89,2911.18,10687.38
2022-07-25,7,15,0.548966139379541,0.67,53.69,2007.33,2959.22,10598.74
2022-07-25,7,16,0.548966139379541,0.67,53.67,1978.64,3159.95,10577.47
2022-07-25,7,17,0.505407692803738,0.38,54.91,2378.87,3223.14,10565.96
2022-07-25,7,18,0.505407692803738,0.38,55.89,3298.81,4364.28,10358.25
2022-07-25,7,19,0.258965065717318,0,57.26,3430.66,5651.27,10589.55
2022-07-25,7,20,0.258965065717318,0,57.21,3370.9,6196.11,10960.32
2022-07-25,7,21,0.0904079429815583,0,58.07,3304.81,6216.86,10824.4
2022-07-25,7,22,0.0904079429815583,0,58.53,3062.92,6213.95,10600.94
2022-07-25,7,23,0.329743592819862,0,58.3,3128.6,5770.3,10380.15
2022-07-25,7,24,0.329743592819862,0,58.38,2927.64,5440.05,9876.64
2022-07-26,7,1,0.516138465070814,0,58.14,2883.19,5017.35,9301.79
2022-07-26,7,2,0.516138465070814,0,57.94,2668.01,4711.23,8809.47
2022-07-26,7,3,0.592069955229839,0,57.87,2485.39,4625.38,8518.63
2022-07-26,7,4,0.592069955229839,0,57.96,2627.33,4353.52,8350.14
2022-07-26,7,5,0.599422323205713,0,57.93,2493.64,4453.15,8324.57
2022-07-26,7,6,0.599422323205713,0,57.65,2538.5,4562.83,8461.97
2022-07-26,7,7,0.651303797585255,0,57.76,2783.8,5160.94,9099.95
2022-07-26,7,8,0.651303797585255,0,58,3221.17,5433.85,9862.46
2022-07-26,7,9,0.623662565236964,0.5,46.64,2507.69,4706.34,10261.27
2022-07-26,7,10,0.623662565236964,0.5,44.94,2600.07,3432.65,10577.92
2022-07-26,7,11,0.297099038269427,0.66,42.15,2527.2,3386.5,10670.89
2022-07-26,7,12,0.297099038269427,0.66,41.32,2342.46,3405.27,10585.77
2022-07-26,7,13,0.274945224935713,0.64,41.18,1971.9,3615.66,10508.62
2022-07-26,7,14,0.274945224935713,0.64,40.87,1922.59,3353.98,10403.29
2022-07-26,7,15,0.548966139379541,0.67,40.33,2095.69,3023.05,10229.76
2022-07-26,7,16,0.548966139379541,0.67,41.58,2255.56,3192.31,10109.51
2022-07-26,7,17,0.505407692803738,0.38,41.32,2488.27,3492.16,10199.04
2022-07-26,7,18,0.505407692803738,0.38,42.17,2898.46,4693.56,10005.89
2022-07-26,7,19,0.258965065717318,0,42.78,3500.95,5328.31,10465.5
2022-07-26,7,20,0.258965065717318,0,56.26,3870.52,5570.98,10815.8
2022-07-26,7,21,0.0904079429815583,0,57.19,3939.67,5690.55,10764.64
2022-07-26,7,22,0.0904079429815583,0,58.12,3630.82,5806.07,10580.48
2022-07-26,7,23,0.329743592819862,0,59.37,3574.06,5779.57,10397.88
2022-07-26,7,24,0.329743592819862,0,59.48,3536.74,5446.53,9924.45
2022-07-27,7,1,0.516138465070814,0,59.62,3410.96,5074.17,9340.1
2022-07-27,7,2,0.516138465070814,0,59.58,3081.34,4782.36,8866.87
2022-07-27,7,3,0.592069955229839,0,59.36,2735.43,4719.17,8517.27
2022-07-27,7,4,0.592069955229839,0,59.18,2588.84,4677.93,8340.75
2022-07-27,7,5,0.599422323205713,0,59.34,2492.62,4741.83,8334.95
2022-07-27,7,6,0.599422323205713,0,59.35,2499.92,4739.39,8419.64
2022-07-27,7,7,0.651303797585255,0,60.68,3263.34,4717.48,9084.59
2022-07-27,7,8,0.651303797585255,0,59.33,3976.91,4726.07,9777.8
2022-07-27,7,9,0.623662565236964,0.5,58.4,3050.85,4564.69,10139.89
2022-07-27,7,10,0.623662565236964,0.5,56.06,2500.65,3782.24,10529.53
2022-07-27,7,11,0.297099038269427,0.66,54.51,2475,3426.02,10678.12
2022-07-27,7,12,0.297099038269427,0.66,53.55,2437.49,3305.93,10661.49
